,Kolejka,season,home,away,date,hour,gh,ga,IsCancelled,IsWalkover
14182,11,2007/2008,Polonia Bytom,Widzew £ÅÛdü,10/20/2007,17:00,1,1,0,0
14183,11,2007/2008,Cracovia,Wis≥a KrakÛw,10/20/2007,16:00,1,2,0,0
14184,12,2007/2008,Korona Kielce,GÛrnik Zabrze,10/27/2007,18:15,3,2,0,0
14185,12,2007/2008,GKS Be≥chatÛw,£ÅKS £ÅÛdü,10/26/2007,19:00,1,0,0,0
14186,12,2007/2008,Odra Wodzis≥aw ålπski,Jagiellonia Bia≥ystok,10/27/2007,18:00,1,3,0,0
14187,12,2007/2008,Widzew £ÅÛdü,Dyskobolia Grodzisk Wielkopolski,10/27/2007,18:00,1,0,0,0
14188,12,2007/2008,Zag≥Íbie Lubin,Zag≥Íbie Sosnowiec,10/27/2007,18:00,2,1,0,0
14189,12,2007/2008,Lech PoznaÒ,Cracovia,10/26/2007,20:00,3,1,0,0
14190,12,2007/2008,Wis≥a KrakÛw,Legia Warszawa,10/28/2007,19:30,1,0,0,0
14191,12,2007/2008,Ruch ChorzÛw,Polonia Bytom,10/27/2007,18:00,2,0,0,0
14192,13,2007/2008,GÛrnik Zabrze,GKS Be≥chatÛw,11/2/2007,20:00,2,0,0,0
14193,13,2007/2008,Polonia Bytom,Odra Wodzis≥aw ålπski,11/3/2007,16:00,1,0,0,0
14194,13,2007/2008,Cracovia,Zag≥Íbie Lubin,11/3/2007,16:00,1,2,0,0
14195,13,2007/2008,Legia Warszawa,Ruch ChorzÛw,11/4/2007,17:00,2,0,0,0
14196,13,2007/2008,£ÅKS £ÅÛdü,Wis≥a KrakÛw,11/3/2007,16:00,0,1,0,0
14197,13,2007/2008,Dyskobolia Grodzisk Wielkopolski,Korona Kielce,11/3/2007,18:15,4,0,0,0
14198,13,2007/2008,Zag≥Íbie Sosnowiec,Widzew £ÅÛdü,11/3/2007,16:00,0,0,0,0
14199,13,2007/2008,Jagiellonia Bia≥ystok,Lech PoznaÒ,11/3/2007,16:00,4,2,0,0
14200,14,2007/2008,GKS Be≥chatÛw,Zag≥Íbie Sosnowiec,11/10/2007,16:00,2,0,0,0
14201,14,2007/2008,Odra Wodzis≥aw ålπski,Cracovia,11/10/2007,16:00,0,1,0,0
14202,14,2007/2008,Zag≥Íbie Lubin,GÛrnik Zabrze,11/10/2007,18:00,1,1,0,0
14203,14,2007/2008,Lech PoznaÒ,Polonia Bytom,11/10/2007,16:00,1,0,0,0
14204,14,2007/2008,Ruch ChorzÛw,£ÅKS £ÅÛdü,11/10/2007,16:00,0,0,0,0
14205,14,2007/2008,Wis≥a KrakÛw,Dyskobolia Grodzisk Wielkopolski,11/10/2007,18:15,3,0,0,0
14206,14,2007/2008,Legia Warszawa,Jagiellonia Bia≥ystok,11/9/2007,20:00,0,0,0,0
14207,14,2007/2008,Widzew £ÅÛdü,Korona Kielce,11/11/2007,17:15,0,2,0,0
14208,15,2007/2008,Korona Kielce,Zag≥Íbie Lubin,11/24/2007,16:00,1,4,0,0
14209,15,2007/2008,Dyskobolia Grodzisk Wielkopolski,Odra Wodzis≥aw ålπski,11/24/2007,16:00,0,0,0,0
14210,15,2007/2008,Zag≥Íbie Sosnowiec,Wis≥a KrakÛw,11/25/2007,17:00,1,3,0,0
14211,15,2007/2008,GÛrnik Zabrze,Widzew £ÅÛdü,11/23/2007,20:00,1,1,0,0
14212,15,2007/2008,Jagiellonia Bia≥ystok,Ruch ChorzÛw,11/24/2007,16:00,1,1,0,0
14213,15,2007/2008,Cracovia,GKS Be≥chatÛw,11/24/2007,16:00,0,2,0,0
14214,15,2007/2008,Polonia Bytom,Legia Warszawa,11/24/2007,16:00,1,2,0,0
14215,15,2007/2008,£ÅKS £ÅÛdü,Lech PoznaÒ,11/24/2007,16:00,1,2,0,0
14216,16,2007/2008,£ÅKS £ÅÛdü,Odra Wodzis≥aw ålπski,11/30/2007,19:00,0,1,0,0
14217,16,2007/2008,GÛrnik Zabrze,Wis≥a KrakÛw,12/2/2007,18:15,1,3,0,0
14218,16,2007/2008,Widzew £ÅÛdü,Zag≥Íbie Lubin,12/1/2007,16:00,1,1,0,0
14219,16,2007/2008,Korona Kielce,GKS Be≥chatÛw,12/1/2007,16:00,2,2,0,0
14220,16,2007/2008,Ruch ChorzÛw,Dyskobolia Grodzisk Wielkopolski,11/30/2007,19:00,1,2,0,0
14221,16,2007/2008,Polonia Bytom,Jagiellonia Bia≥ystok,12/1/2007,16:00,0,1,0,0
14222,16,2007/2008,Cracovia,Legia Warszawa,11/30/2007,20:00,0,2,0,0
14223,16,2007/2008,Zag≥Íbie Sosnowiec,Lech PoznaÒ,12/1/2007,18:30,0,0,0,0
14224,17,2007/2008,Lech PoznaÒ,Korona Kielce,12/7/2007,20:00,1,0,0,0
14225,17,2007/2008,Polonia Bytom,£ÅKS £ÅÛdü,12/8/2007,16:00,0,1,0,0
14226,17,2007/2008,Dyskobolia Grodzisk Wielkopolski,Jagiellonia Bia≥ystok,12/8/2007,16:00,3,1,0,0
14227,17,2007/2008,GKS Be≥chatÛw,Widzew £ÅÛdü,12/8/2007,16:00,3,1,0,0
14228,17,2007/2008,Legia Warszawa,GÛrnik Zabrze,12/8/2007,18:15,2,0,0,0
14229,17,2007/2008,Wis≥a KrakÛw,Zag≥Íbie Lubin,12/9/2007,18:15,2,1,0,0
14230,17,2007/2008,Ruch ChorzÛw,Cracovia,12/7/2007,19:00,2,0,0,0
14231,17,2007/2008,Zag≥Íbie Sosnowiec,Odra Wodzis≥aw ålπski,12/8/2007,16:00,0,2,0,0
14232,18,2007/2008,Zag≥Íbie Lubin,GKS Be≥chatÛw,2/23/2008,18:00,1,0,0,0
14233,18,2007/2008,£ÅKS £ÅÛdü,Jagiellonia Bia≥ystok,2/22/2008,19:00,0,0,0,0
14234,18,2007/2008,GÛrnik Zabrze,Lech PoznaÒ,2/24/2008,17:00,0,1,0,0
14235,18,2007/2008,Widzew £ÅÛdü,Odra Wodzis≥aw ålπski,2/23/2008,16:00,4,3,0,0
14236,18,2007/2008,Zag≥Íbie Sosnowiec,Ruch ChorzÛw,2/23/2008,16:00,0,0,0,0
14237,18,2007/2008,Dyskobolia Grodzisk Wielkopolski,Legia Warszawa,2/23/2008,16:00,1,0,0,0
14238,18,2007/2008,Cracovia,Polonia Bytom,2/23/2008,16:00,1,1,0,0
14239,18,2007/2008,Korona Kielce,Wis≥a KrakÛw,2/22/2008,20:00,1,1,0,0
14240,19,2007/2008,GKS Be≥chatÛw,Dyskobolia Grodzisk Wielkopolski,3/1/2008,16:00,0,4,0,0
14241,19,2007/2008,Ruch ChorzÛw,GÛrnik Zabrze,3/2/2008,16:00,3,2,0,0
14242,19,2007/2008,Odra Wodzis≥aw ålπski,Korona Kielce,3/1/2008,16:00,1,0,0,0
14243,19,2007/2008,Polonia Bytom,Zag≥Íbie Sosnowiec,2/29/2008,20:00,1,0,0,0
14244,19,2007/2008,Lech PoznaÒ,Zag≥Íbie Lubin,2/29/2008,20:00,0,0,0,0
14245,19,2007/2008,Legia Warszawa,£ÅKS £ÅÛdü,3/1/2008,16:00,2,1,0,0
14246,19,2007/2008,Wis≥a KrakÛw,Widzew £ÅÛdü,3/1/2008,18:15,1,0,0,0
14247,19,2007/2008,Jagiellonia Bia≥ystok,Cracovia,3/1/2008,16:00,0,2,0,0
14248,20,2007/2008,Zag≥Íbie Lubin,Odra Wodzis≥aw ålπski,3/8/2008,18:00,3,0,0,0
14249,20,2007/2008,£ÅKS £ÅÛdü,Cracovia,3/8/2008,16:00,0,0,0,0
14250,20,2007/2008,Zag≥Íbie Sosnowiec,Legia Warszawa,3/7/2008,20:00,2,1,0,0
14251,20,2007/2008,Widzew £ÅÛdü,Lech PoznaÒ,3/7/2008,19:00,1,1,0,0
14252,20,2007/2008,Wis≥a KrakÛw,GKS Be≥chatÛw,3/9/2008,17:00,2,0,0,0
14253,20,2007/2008,Dyskobolia Grodzisk Wielkopolski,Polonia Bytom,3/8/2008,16:00,5,0,0,0
14254,20,2007/2008,GÛrnik Zabrze,Jagiellonia Bia≥ystok,3/8/2008,16:00,3,0,0,0
14255,20,2007/2008,Korona Kielce,Ruch ChorzÛw,3/8/2008,20:15,0,2,0,0
14256,21,2007/2008,Jagiellonia Bia≥ystok,Zag≥Íbie Sosnowiec,3/15/2008,16:00,2,1,0,0
14257,21,2007/2008,£ÅKS £ÅÛdü,Dyskobolia Grodzisk Wielkopolski,3/15/2008,16:00,1,2,0,0
14258,21,2007/2008,Odra Wodzis≥aw ålπski,GKS Be≥chatÛw,3/14/2008,17:00,1,0,0,0
14259,21,2007/2008,Legia Warszawa,Zag≥Íbie Lubin,3/16/2008,19:15,3,0,0,0
14260,21,2007/2008,Cracovia,GÛrnik Zabrze,3/15/2008,16:00,3,0,0,0
14261,21,2007/2008,Lech PoznaÒ,Wis≥a KrakÛw,3/15/2008,18:30,1,2,0,0
14262,21,2007/2008,Polonia Bytom,Korona Kielce,3/14/2008,20:00,0,2,0,0
14263,21,2007/2008,Ruch ChorzÛw,Widzew £ÅÛdü,3/15/2008,16:00,1,1,0,0
14264,22,2007/2008,Widzew £ÅÛdü,Legia Warszawa,3/22/2008,16:00,0,1,0,0
14265,22,2007/2008,Wis≥a KrakÛw,Odra Wodzis≥aw ålπski,3/22/2008,19:00,0,0,0,0
14266,22,2007/2008,Zag≥Íbie Lubin,Ruch ChorzÛw,3/22/2008,17:00,2,1,0,0
14267,22,2007/2008,Dyskobolia Grodzisk Wielkopolski,Cracovia,3/22/2008,16:00,0,0,0,0
14268,22,2007/2008,Korona Kielce,Jagiellonia Bia≥ystok,3/22/2008,16:00,1,0,0,0
14269,22,2007/2008,Zag≥Íbie Sosnowiec,£ÅKS £ÅÛdü,3/20/2008,19:00,1,3,0,0
14270,22,2007/2008,Polonia Bytom,GÛrnik Zabrze,3/22/2008,16:00,0,1,0,0
14271,22,2007/2008,GKS Be≥chatÛw,Lech PoznaÒ,3/20/2008,20:00,0,3,0,0
14272,23,2007/2008,Odra Wodzis≥aw ålπski,GÛrnik Zabrze,3/30/2008,15:15,0,2,0,0
14273,23,2007/2008,£ÅKS £ÅÛdü,Zag≥Íbie Lubin,3/29/2008,16:00,2,1,0,0
14274,23,2007/2008,Jagiellonia Bia≥ystok,GKS Be≥chatÛw,3/29/2008,16:00,0,1,0,0
14275,23,2007/2008,Legia Warszawa,Korona Kielce,3/30/2008,14:45,2,0,0,0
14276,23,2007/2008,Dyskobolia Grodzisk Wielkopolski,Zag≥Íbie Sosnowiec,3/29/2008,16:00,3,0,0,0
14277,23,2007/2008,Cracovia,Widzew £ÅÛdü,3/29/2008,16:00,1,0,0,0
14278,23,2007/2008,Ruch ChorzÛw,Lech PoznaÒ,3/29/2008,18:15,0,2,0,0
14279,23,2007/2008,Polonia Bytom,Wis≥a KrakÛw,3/28/2008,20:00,1,2,0,0
14280,24,2007/2008,Zag≥Íbie Lubin,Polonia Bytom,4/5/2008,18:00,0,0,0,0
14281,24,2007/2008,GKS Be≥chatÛw,Legia Warszawa,4/6/2008,17:00,2,2,0,0
14282,24,2007/2008,GÛrnik Zabrze,Dyskobolia Grodzisk Wielkopolski,4/4/2008,20:00,0,0,0,0
14283,24,2007/2008,Wis≥a KrakÛw,Ruch ChorzÛw,4/5/2008,20:15,2,0,0,0
14284,24,2007/2008,Widzew £ÅÛdü,Jagiellonia Bia≥ystok,4/5/2008,18:00,2,0,0,0
14285,24,2007/2008,Zag≥Íbie Sosnowiec,Cracovia,4/5/2008,18:00,1,2,0,0
14286,24,2007/2008,Lech PoznaÒ,Odra Wodzis≥aw ålπski,4/5/2008,18:00,2,0,0,0
14287,24,2007/2008,Korona Kielce,£ÅKS £ÅÛdü,4/5/2008,18:00,2,0,0,0
14288,25,2007/2008,Polonia Bytom,GKS Be≥chatÛw,4/12/2008,18:00,0,0,0,0
14289,25,2007/2008,£ÅKS £ÅÛdü,Widzew £ÅÛdü,4/11/2008,20:00,2,0,0,0
14290,25,2007/2008,Dyskobolia Grodzisk Wielkopolski,Zag≥Íbie Lubin,4/13/2008,14:45,2,0,0,0
14291,25,2007/2008,Ruch ChorzÛw,Odra Wodzis≥aw ålπski,4/13/2008,16:00,3,2,0,0
14292,25,2007/2008,Cracovia,Korona Kielce,4/12/2008,18:00,1,1,0,0
14293,25,2007/2008,Legia Warszawa,Lech PoznaÒ,4/12/2008,17:00,0,1,0,0
14294,25,2007/2008,Zag≥Íbie Sosnowiec,GÛrnik Zabrze,4/11/2008,19:00,0,2,0,0
14295,25,2007/2008,Jagiellonia Bia≥ystok,Wis≥a KrakÛw,4/12/2008,20:00,1,2,0,0
14296,26,2007/2008,Korona Kielce,Zag≥Íbie Sosnowiec,4/19/2008,18:00,2,0,0,0
14297,26,2007/2008,Zag≥Íbie Lubin,Jagiellonia Bia≥ystok,4/19/2008,18:00,5,2,0,0
14298,26,2007/2008,GÛrnik Zabrze,£ÅKS £ÅÛdü,4/20/2008,16:00,1,1,0,0
14299,26,2007/2008,Widzew £ÅÛdü,Polonia Bytom,4/18/2008,20:00,2,4,0,0
14300,26,2007/2008,GKS Be≥chatÛw,Ruch ChorzÛw,4/19/2008,18:00,2,0,0,0
14301,26,2007/2008,Lech PoznaÒ,Dyskobolia Grodzisk Wielkopolski,4/19/2008,20:00,2,1,0,0
14302,26,2007/2008,Wis≥a KrakÛw,Cracovia,4/20/2008,17:00,2,1,0,0
14303,26,2007/2008,Odra Wodzis≥aw ålπski,Legia Warszawa,4/19/2008,18:00,0,2,0,0
14304,27,2007/2008,Zag≥Íbie Sosnowiec,Zag≥Íbie Lubin,4/26/2008,18:00,0,3,0,0
14305,27,2007/2008,Cracovia,Lech PoznaÒ,4/26/2008,18:15,3,2,0,0
14306,27,2007/2008,Dyskobolia Grodzisk Wielkopolski,Widzew £ÅÛdü,4/26/2008,18:00,3,0,0,0
14307,27,2007/2008,Legia Warszawa,Wis≥a KrakÛw,4/27/2008,17:00,2,1,0,0
14308,27,2007/2008,Polonia Bytom,Ruch ChorzÛw,4/25/2008,20:00,1,1,0,0
14309,27,2007/2008,GÛrnik Zabrze,Korona Kielce,4/26/2008,18:00,0,3,0,0
14310,27,2007/2008,Jagiellonia Bia≥ystok,Odra Wodzis≥aw ålπski,4/26/2008,18:00,2,3,0,0
14311,27,2007/2008,£ÅKS £ÅÛdü,GKS Be≥chatÛw,4/26/2008,18:00,2,0,0,0
14312,28,2007/2008,Lech PoznaÒ,Jagiellonia Bia≥ystok,5/2/2008,20:00,6,1,0,0
14313,28,2007/2008,Widzew £ÅÛdü,Zag≥Íbie Sosnowiec,5/2/2008,19:00,0,1,0,0
14314,28,2007/2008,Wis≥a KrakÛw,£ÅKS £ÅÛdü,5/4/2008,17:00,5,2,0,0
14315,28,2007/2008,Korona Kielce,Dyskobolia Grodzisk Wielkopolski,5/4/2008,14:45,1,1,0,0
14316,28,2007/2008,Odra Wodzis≥aw ålπski,Polonia Bytom,5/3/2008,18:00,0,2,0,0
14317,28,2007/2008,Ruch ChorzÛw,Legia Warszawa,5/3/2008,20:00,0,0,0,0
14318,28,2007/2008,GKS Be≥chatÛw,GÛrnik Zabrze,5/3/2008,18:00,0,0,0,0
14319,28,2007/2008,Zag≥Íbie Lubin,Cracovia,5/3/2008,18:00,3,1,0,0
14320,29,2007/2008,£ÅKS £ÅÛdü,Ruch ChorzÛw,5/7/2008,19:00,1,1,0,0
14321,29,2007/2008,Korona Kielce,Widzew £ÅÛdü,5/7/2008,19:00,1,1,0,0
14322,29,2007/2008,GÛrnik Zabrze,Zag≥Íbie Lubin,5/7/2008,19:00,0,1,0,0
14323,29,2007/2008,Polonia Bytom,Lech PoznaÒ,5/7/2008,19:00,2,2,0,0
14324,29,2007/2008,Dyskobolia Grodzisk Wielkopolski,Wis≥a KrakÛw,5/7/2008,19:00,0,0,0,0
14325,29,2007/2008,Jagiellonia Bia≥ystok,Legia Warszawa,5/7/2008,19:00,1,2,0,0
14326,29,2007/2008,Zag≥Íbie Sosnowiec,GKS Be≥chatÛw,5/7/2008,19:00,0,0,0,0
14327,29,2007/2008,Cracovia,Odra Wodzis≥aw ålπski,5/7/2008,19:00,3,0,0,0
14328,30,2007/2008,Legia Warszawa,Polonia Bytom,5/10/2008,19:00,3,1,0,0
14329,30,2007/2008,GKS Be≥chatÛw,Cracovia,5/10/2008,19:00,1,1,0,0
14330,30,2007/2008,Odra Wodzis≥aw ålπski,Dyskobolia Grodzisk Wielkopolski,5/10/2008,19:00,2,3,0,0
14331,30,2007/2008,Lech PoznaÒ,£ÅKS £ÅÛdü,5/10/2008,19:00,1,2,0,0
14332,30,2007/2008,Widzew £ÅÛdü,GÛrnik Zabrze,5/10/2008,19:00,2,1,0,0
14333,30,2007/2008,Wis≥a KrakÛw,Zag≥Íbie Sosnowiec,5/10/2008,19:00,4,0,0,0
14334,30,2007/2008,Zag≥Íbie Lubin,Korona Kielce,5/10/2008,19:00,1,0,0,0
14335,30,2007/2008,Ruch ChorzÛw,Jagiellonia Bia≥ystok,5/10/2008,19:00,4,0,0,0
14336,1,2008/2009,Arka Gdynia,Jagiellonia Bia≥ystok,8/10/2008,19:00,1,1,0,0
14337,1,2008/2009,Lech PoznaÒ,GKS Be≥chatÛw,8/8/2008,20:00,2,3,0,0
14338,1,2008/2009,ålπsk Wroc≥aw,Lechia GdaÒsk,8/9/2008,20:00,1,1,0,0
14339,1,2008/2009,Legia Warszawa,Polonia Warszawa,8/8/2008,20:00,2,2,0,0
14340,1,2008/2009,£ÅKS £ÅÛdü,Odra Wodzis≥aw ålπski,8/9/2008,14:00,0,0,0,0
14341,1,2008/2009,Piast Gliwice,Cracovia,8/9/2008,16:00,2,0,0,0
14342,1,2008/2009,Wis≥a KrakÛw,Polonia Bytom,8/9/2008,18:00,1,0,0,0
14343,1,2008/2009,GÛrnik Zabrze,Ruch ChorzÛw,8/10/2008,19:00,0,0,0,0
14344,2,2008/2009,Odra Wodzis≥aw ålπski,Legia Warszawa,8/17/2008,17:00,2,0,0,0
14345,2,2008/2009,Cracovia,£ÅKS £ÅÛdü,8/15/2008,18:00,2,0,0,0
14346,2,2008/2009,Jagiellonia Bia≥ystok,Lech PoznaÒ,8/17/2008,17:00,0,3,0,0
14347,2,2008/2009,Polonia Warszawa,Wis≥a KrakÛw,8/16/2008,20:00,0,2,0,0
14348,2,2008/2009,Arka Gdynia,GÛrnik Zabrze,8/15/2008,20:00,1,0,0,0
14349,2,2008/2009,GKS Be≥chatÛw,Piast Gliwice,8/16/2008,16:00,0,0,0,0
14350,2,2008/2009,Ruch ChorzÛw,Lechia GdaÒsk,8/16/2008,20:00,2,1,0,0
14351,2,2008/2009,Polonia Bytom,ålπsk Wroc≥aw,8/16/2008,18:00,1,1,0,0
14352,3,2008/2009,ålπsk Wroc≥aw,Odra Wodzis≥aw ålπski,8/23/2008,18:00,4,0,0,0
14353,3,2008/2009,Lechia GdaÒsk,Cracovia,8/24/2008,15:00,2,0,0,0
14354,3,2008/2009,£ÅKS £ÅÛdü,Polonia Warszawa,8/23/2008,20:00,1,2,0,0
14355,3,2008/2009,Piast Gliwice,Arka Gdynia,8/23/2008,16:00,1,2,0,0
14356,3,2008/2009,Ruch ChorzÛw,Polonia Bytom,8/22/2008,20:00,2,1,0,0
14357,3,2008/2009,Lech PoznaÒ,GÛrnik Zabrze,8/23/2008,18:15,3,0,0,0
14358,3,2008/2009,Legia Warszawa,Jagiellonia Bia≥ystok,8/24/2008,17:00,2,0,0,0
14359,3,2008/2009,Wis≥a KrakÛw,GKS Be≥chatÛw,8/22/2008,20:00,2,1,0,0
14360,4,2008/2009,GKS Be≥chatÛw,£ÅKS £ÅÛdü,8/29/2008,17:45,0,2,0,0
14361,4,2008/2009,Arka Gdynia,Lech PoznaÒ,8/31/2008,16:45,2,1,0,0
14362,4,2008/2009,GÛrnik Zabrze,Legia Warszawa,8/31/2008,17:00,0,3,0,0
14363,4,2008/2009,Cracovia,Wis≥a KrakÛw,8/31/2008,19:30,1,1,0,0
14364,4,2008/2009,Odra Wodzis≥aw ålπski,Ruch ChorzÛw,8/30/2008,17:30,3,0,0,0
14365,4,2008/2009,Jagiellonia Bia≥ystok,Piast Gliwice,8/30/2008,19:45,2,0,0,0
14366,4,2008/2009,Polonia Warszawa,ålπsk Wroc≥aw,8/29/2008,20:00,3,0,0,0
14367,4,2008/2009,Polonia Bytom,Lechia GdaÒsk,8/30/2008,15:15,4,1,0,0
14368,5,2008/2009,Polonia Bytom,Polonia Warszawa,9/13/2008,19:45,0,4,0,0
14369,5,2008/2009,ålπsk Wroc≥aw,GKS Be≥chatÛw,9/13/2008,15:15,2,1,0,0
14370,5,2008/2009,Legia Warszawa,Arka Gdynia,9/13/2008,18:00,2,0,0,0
14371,5,2008/2009,Wis≥a KrakÛw,Lech PoznaÒ,9/14/2008,17:00,1,4,0,0
14372,5,2008/2009,Ruch ChorzÛw,Cracovia,9/12/2008,20:00,2,0,0,0
14373,5,2008/2009,GÛrnik Zabrze,Piast Gliwice,9/14/2008,16:45,1,0,0,0
14374,5,2008/2009,£ÅKS £ÅÛdü,Jagiellonia Bia≥ystok,9/12/2008,17:45,1,0,0,0
14375,5,2008/2009,Lechia GdaÒsk,Odra Wodzis≥aw ålπski,9/13/2008,17:30,3,1,0,0
14376,6,2008/2009,Jagiellonia Bia≥ystok,Wis≥a KrakÛw,9/21/2008,19:45,0,2,0,0
14377,6,2008/2009,Cracovia,Legia Warszawa,9/19/2008,20:00,0,3,0,0
14378,6,2008/2009,Lech PoznaÒ,Piast Gliwice,9/21/2008,17:15,1,0,0,0
14379,6,2008/2009,Polonia Warszawa,Ruch ChorzÛw,9/20/2008,19:45,3,0,0,0
14380,6,2008/2009,GKS Be≥chatÛw,Lechia GdaÒsk,9/20/2008,17:30,1,0,0,0
14381,6,2008/2009,Arka Gdynia,£ÅKS £ÅÛdü,9/21/2008,17:30,4,0,0,0
14382,6,2008/2009,Odra Wodzis≥aw ålπski,Polonia Bytom,9/20/2008,15:15,4,1,0,0
14383,6,2008/2009,GÛrnik Zabrze,ålπsk Wroc≥aw,9/19/2008,20:00,1,2,0,0
14384,7,2008/2009,Ruch ChorzÛw,Jagiellonia Bia≥ystok,9/27/2008,19:45,0,0,0,0
14385,7,2008/2009,Lechia GdaÒsk,Polonia Warszawa,9/26/2008,20:00,0,0,0,0
14386,7,2008/2009,£ÅKS £ÅÛdü,Lech PoznaÒ,9/28/2008,16:45,0,3,0,0
14387,7,2008/2009,Legia Warszawa,Piast Gliwice,9/27/2008,17:30,3,1,0,0
14388,7,2008/2009,Odra Wodzis≥aw ålπski,GKS Be≥chatÛw,9/27/2008,15:15,0,2,0,0
14389,7,2008/2009,Polonia Bytom,GÛrnik Zabrze,9/26/2008,17:45,2,0,0,0
14390,7,2008/2009,Wis≥a KrakÛw,Arka Gdynia,9/27/2008,18:15,4,0,0,0
14391,7,2008/2009,ålπsk Wroc≥aw,Cracovia,9/28/2008,16:45,1,1,0,0
14392,8,2008/2009,Polonia Warszawa,Odra Wodzis≥aw ålπski,10/4/2008,19:45,2,0,0,0
14393,8,2008/2009,Piast Gliwice,£ÅKS £ÅÛdü,10/4/2008,15:15,2,1,0,0
14394,8,2008/2009,GKS Be≥chatÛw,Ruch ChorzÛw,10/4/2008,17:30,1,0,0,0
14395,8,2008/2009,Jagiellonia Bia≥ystok,ålπsk Wroc≥aw,10/3/2008,17:45,2,2,0,0
14396,8,2008/2009,GÛrnik Zabrze,Wis≥a KrakÛw,10/5/2008,14:30,1,1,0,0
14397,8,2008/2009,Arka Gdynia,Lechia GdaÒsk,10/3/2008,20:00,0,1,0,0
14398,8,2008/2009,Cracovia,Polonia Bytom,10/3/2008,20:00,0,1,0,0
14399,8,2008/2009,Lech PoznaÒ,Legia Warszawa,10/5/2008,17:00,0,0,0,0
14400,9,2008/2009,ålπsk Wroc≥aw,Arka Gdynia,10/18/2008,17:30,2,1,0,0
14401,9,2008/2009,Lechia GdaÒsk,GÛrnik Zabrze,10/19/2008,16:45,1,0,0,0
14402,9,2008/2009,Ruch ChorzÛw,Lech PoznaÒ,10/19/2008,17:00,2,0,0,0
14403,9,2008/2009,Polonia Bytom,GKS Be≥chatÛw,10/18/2008,15:15,1,2,0,0
14404,9,2008/2009,£ÅKS £ÅÛdü,Legia Warszawa,10/18/2008,18:00,0,0,0,0
14405,9,2008/2009,Polonia Warszawa,Cracovia,10/17/2008,20:00,1,1,0,0
14406,9,2008/2009,Odra Wodzis≥aw ålπski,Jagiellonia Bia≥ystok,10/17/2008,17:45,1,1,0,0
14407,9,2008/2009,Wis≥a KrakÛw,Piast Gliwice,10/18/2008,19:45,2,0,0,0
14408,10,2008/2009,Piast Gliwice,Ruch ChorzÛw,10/24/2008,17:45,0,0,0,0
14409,10,2008/2009,Arka Gdynia,Polonia Bytom,10/25/2008,19:45,1,3,0,0
14410,10,2008/2009,GÛrnik Zabrze,£ÅKS £ÅÛdü,10/25/2008,17:30,2,0,0,0
14411,10,2008/2009,Jagiellonia Bia≥ystok,Lechia GdaÒsk,10/24/2008,20:00,2,0,0,0
14412,10,2008/2009,Cracovia,Odra Wodzis≥aw ålπski,10/25/2008,15:15,0,0,0,0
14413,10,2008/2009,Legia Warszawa,Wis≥a KrakÛw,10/26/2008,17:00,2,1,0,0
14414,10,2008/2009,Lech PoznaÒ,ålπsk Wroc≥aw,10/25/2008,18:15,1,1,0,0
14415,10,2008/2009,GKS Be≥chatÛw,Polonia Warszawa,10/24/2008,20:00,1,2,0,0
14416,11,2008/2009,Lech PoznaÒ,Odra Wodzis≥aw ålπski,10/31/2008,20:00,3,1,0,0
14417,11,2008/2009,Piast Gliwice,Polonia Bytom,10/31/2008,17:30,1,0,0,0
14418,11,2008/2009,£ÅKS £ÅÛdü,ålπsk Wroc≥aw,10/31/2008,20:00,0,0,0,0
14419,11,2008/2009,Legia Warszawa,Lechia GdaÒsk,11/2/2008,19:00,3,0,0,0
14420,11,2008/2009,Jagiellonia Bia≥ystok,Cracovia,11/2/2008,16:45,2,0,0,0
14421,11,2008/2009,Arka Gdynia,Polonia Warszawa,10/31/2008,17:30,0,1,0,0
14422,11,2008/2009,Wis≥a KrakÛw,Ruch ChorzÛw,11/2/2008,17:00,2,0,0,0
14423,11,2008/2009,GÛrnik Zabrze,GKS Be≥chatÛw,11/2/2008,14:30,2,3,0,0
14424,12,2008/2009,Polonia Warszawa,Jagiellonia Bia≥ystok,11/8/2008,17:30,0,0,0,0
14425,12,2008/2009,Lechia GdaÒsk,Lech PoznaÒ,11/9/2008,17:00,0,3,0,0
14426,12,2008/2009,Polonia Bytom,Legia Warszawa,11/7/2008,20:00,1,0,0,0
14427,12,2008/2009,Wis≥a KrakÛw,£ÅKS £ÅÛdü,11/8/2008,16:00,0,0,0,0
14428,12,2008/2009,GKS Be≥chatÛw,Cracovia,11/7/2008,17:45,3,0,0,0
14429,12,2008/2009,Odra Wodzis≥aw ålπski,GÛrnik Zabrze,11/9/2008,16:45,0,0,0,0
14430,12,2008/2009,Ruch ChorzÛw,Arka Gdynia,11/8/2008,19:45,0,0,0,0
14431,12,2008/2009,ålπsk Wroc≥aw,Piast Gliwice,11/8/2008,15:15,0,1,0,0
14432,13,2008/2009,Jagiellonia Bia≥ystok,GÛrnik Zabrze,11/12/2008,19:45,1,0,0,0
14433,13,2008/2009,Ruch ChorzÛw,ålπsk Wroc≥aw,11/11/2008,19:45,1,2,0,0
14434,13,2008/2009,Odra Wodzis≥aw ålπski,Wis≥a KrakÛw,11/12/2008,19:30,0,2,0,0
14435,13,2008/2009,GKS Be≥chatÛw,Legia Warszawa,11/11/2008,19:30,1,0,0,0
